dateid,categoryid,countryid,totalsales
884,3,10,41.47229560802274
885,3,40,33.82245799092878
885,2,22,45.38669285519293
885,1,20,42.66706674558506
885,1,49,66.6878533859194
885,2,20,60.612587897402896
885,2,7,41.50722350407153
885,2,10,59.218196423977794
886,4,9,40.32629609508418
886,2,46,42.338111703099
886,4,41,49.43196502796883
886,2,16,55.56678598987543
886,2,51,48.985391982542495
886,4,50,48.47119967539813
886,3,50,55.52703007609758
887,2,9,41.42920951837593
887,2,44,52.06391092011885
887,2,2,46.21895755116878
887,2,33,50.635294429427525
887,1,4,38.44506062288593
887,4,52,49.35591011353725
888,4,7,44.11175902476064
888,4,12,60.144190654478514
888,4,14,44.38184082252447
889,3,53,48.78036853330379
889,3,25,76.76026985676043
889,2,2,57.6979156900542
889,2,43,61.28362141827001
889,2,41,60.42399505062457
889,4,37,63.78456395570508
890,3,14,47.61026507364318
890,3,38,69.85653458348038
890,1,53,50.04398165085913
890,4,37,50.47682247158176
890,2,27,55.94899585762756
891,4,39,48.397825945976166
891,3,21,58.773331372818575
892,4,39,35.7496286755759
892,1,31,35.848199509631726
892,1,36,48.12297613649731
892,2,17,39.34244463879442
892,3,12,39.50166485271396
893,3,17,62.777440848490066
893,4,37,45.072168381660205
893,1,18,50.84489411127391
893,3,22,42.63143378455096
893,1,49,50.14756902086021
894,3,51,61.702140879700195
894,4,48,54.19421173878072
894,3,5,26.00686233116455
894,1,1,52.24540903593533
895,1,27,47.895382154418336
895,1,21,41.20335406574926
895,2,25,40.63169513748177
895,2,35,54.851343365258685
896,1,3,54.55978140137509
896,2,48,36.38013245884984
896,3,8,45.29651930883554
896,3,1,56.52833935173172
896,3,16,46.26373488551628
897,3,35,33.58302729604762
897,2,48,63.00937325770571
897,3,24,55.14272278277049
897,1,52,50.26200501031874
897,4,21,50.08155250516721
898,4,50,62.00070530449693
898,3,1,28.304426234525888
898,4,26,70.8232781591071
898,3,34,40.1986162925731
898,4,39,42.60714093941116
899,2,9,57.20592330974938
899,4,42,58.54094376267231
899,1,37,69.64712620585212
899,4,30,45.743441479072104
899,2,30,43.31239981425318
900,2,36,50.88888842140653
900,4,34,44.79490947644003
900,4,46,44.827738555367326
900,4,24,46.3298041337745
900,3,32,50.06202983791757
900,3,1,44.63900153689395
901,4,26,40.15027322042145
901,4,26,44.489932989005084
901,3,43,42.745191655644184
901,2,8,53.79290270428388
901,4,17,59.93283826141513
901,1,55,50.25924218290468
902,3,4,34.29400845882331
902,2,31,44.21898601049858
902,2,10,50.66070871041137
902,2,50,33.14626680109946
902,1,24,60.52903358725737
903,2,13,50.33366975836635
903,1,47,53.49601712154175
903,2,11,56.844579228649266
904,1,52,44.89892078073585
904,1,23,40.66126343293328
904,1,8,58.10804657966483
905,2,54,34.20432384086022
905,4,35,58.22910885048239
905,2,4,42.779843729172704
906,1,25,43.911698253773274
906,4,18,40.245414024782434
906,1,15,63.37259071316346
906,1,2,60.33859211644173
906,3,52,56.19023680544595
906,4,48,35.29966504040865
906,1,16,31.088745642323946
906,4,37,56.34440669672154
907,3,41,44.893305549003564
907,4,41,31.27887660597394
907,1,32,45.51668058216344
907,1,26,61.93346916876326
907,3,4,52.61629194583948
908,3,5,50.860735019617714
908,2,17,64.33883862510744
908,3,17,37.95029946375112
908,4,51,40.859624564615075
908,1,29,41.76441311163318
908,2,5,65.72963174607106
908,2,17,50.95701778066493
908,3,18,51.635713301894704
908,4,30,53.657739741159
909,3,8,55.29929510592576
910,3,20,44.112105515975635
911,3,9,43.13209293459421
911,3,10,44.49559189160217
911,3,8,50.75221702214758
912,4,45,42.36299633444516
912,4,2,52.470177945380385
912,2,26,45.07535401440982
912,3,20,43.81941259662686
912,4,32,71.1974103353499
912,4,6,55.245878867794715
912,1,44,42.8341247413794
913,1,43,51.838606898361704
913,2,29,75.49188750782939
913,1,19,48.27811825735258
913,1,12,47.77091373318345
913,1,2,47.50587405781691
913,2,22,51.568350707594014
913,3,33,64.18944868596485
914,1,24,46.72267707429355
914,2,20,52.64145502909596
914,2,45,47.58786662549438
914,4,14,52.42019837452066
915,2,5,42.497897131539034
915,1,55,69.34304996033316
916,4,17,48.130081351954615
916,4,20,28.313259226163837
916,1,19,60.22575662798102
917,2,15,67.44767771518636
917,1,15,42.190807778674895
917,1,24,31.52729021426482
918,4,49,38.036229592261435
918,1,29,54.31072333083983
918,1,30,46.792845087516866
918,3,26,57.62101120826234
918,3,4,54.12887142219394
919,1,4,53.83058758149498
919,3,42,41.4019300601007
919,4,31,46.05611861648159
919,2,28,56.72708018646209
919,1,24,38.095333408691204
919,4,55,54.5060728781508
919,4,39,38.41386795017121
920,4,50,53.87195456004581
920,1,14,48.16804381298302
920,3,4,40.66813513506406
920,2,14,53.10104845876453
921,3,51,51.762288546190106
921,4,28,35.805365476627216
921,3,22,54.99059724455073
921,1,16,46.056026939185585
921,4,9,61.41533942019875
921,1,39,48.47069300979531
921,1,14,72.01958649280442
922,4,52,57.25900559113261
922,2,33,55.65175863288644
923,3,34,42.889528472356396
923,1,31,69.35026697089042
924,2,19,50.930506215098006
924,1,48,37.14553906672731
924,1,4,56.61546129500535
925,3,42,70.17398958387645
925,1,5,56.09630501101365
925,4,11,53.53814187880128
925,1,14,58.996152479478255
926,1,5,63.64971794384924
927,2,35,43.50852337842383
927,2,8,57.85062791392492
928,4,55,50.642082517982395
928,1,14,54.891915926032944
928,3,39,56.15120709569423
928,4,51,46.37236992812693
929,3,26,45.45945176387027
929,4,31,47.01739635039296
929,1,13,55.64134719337846
929,4,9,54.804726296554854
930,1,43,42.89123149556541
930,2,8,45.97579945094267
930,1,6,56.88712144804157
930,4,41,54.84694679266324
930,2,55,48.89631556911251
930,4,30,48.64594532418855
930,2,54,42.8497139405035
931,1,36,51.59373217268879
931,4,50,52.46854895619553
931,4,1,51.16801587287217
931,1,40,24.07475935290841
932,2,14,52.10966948956662
932,1,47,57.47033939921015
933,3,4,56.67436590628991
933,3,39,41.07715915385299
933,3,35,32.28260973052529
933,4,16,53.998018478993615
934,2,26,48.25110010867498
934,1,50,58.47054588426927
934,1,13,61.13166737102448
935,2,49,53.252875991697984
935,1,27,42.695722189548576
935,1,17,47.4332123075355
935,1,29,20.41295588164777
936,4,54,70.652282621695
936,3,13,39.966697937013734
936,1,33,50.43109586592617
936,3,5,50.00536886801594
936,2,46,65.73296485530118
936,1,43,58.77353790795289
937,1,1,58.61864459639898
937,1,28,40.158286169204075
937,2,36,50.32714688519143
937,4,53,58.03525843387088
937,1,24,50.85244882092251
937,4,47,57.60718843230856
937,2,12,59.075659040971104
937,4,14,79.8697283665367
938,1,19,49.870153991839196
938,4,53,55.42336564415648
938,4,7,42.13847109712659
938,4,34,41.477296404338446
938,4,42,55.599086218943334
938,3,42,56.90207501698901
939,1,50,56.24629226759409
939,3,16,49.62843552930268
939,1,34,84.21946127082687
939,3,34,45.44931915429943
939,2,38,42.568109012839386
939,1,39,61.82909672437088
939,4,26,52.22928839860245
940,4,51,49.93525770764803
940,2,34,67.62898513907264
940,2,37,55.81571653150815
940,2,45,33.42463272078102
940,1,46,44.659922358685876
941,2,24,30.374259329421413
941,2,28,59.05624701971577
941,3,49,60.60218303623747
941,4,46,58.44939977735012
941,4,41,59.42518792396413
942,1,43,47.235755362614306
942,2,24,60.3900365311586
942,3,52,48.15424822473105
942,2,3,45.46566026277308
942,3,33,59.033425542210374
942,3,18,31.947989535694234
943,2,51,51.286682007084536
943,3,11,37.35365831053227
944,3,31,31.64155705966225
944,4,50,29.587592354637092
944,2,18,41.5161305506046
944,2,11,48.83780981313251
944,1,29,43.887231222000594
944,3,17,54.72711963363279
944,2,28,43.88570770707704
945,4,34,47.59621060859057
945,1,9,49.934746897575295
945,1,30,53.10334763882336
945,2,9,42.6075622031181
945,1,16,49.089810964318325
945,2,2,55.72718439275725
946,3,42,39.62727637099093
946,3,47,44.00150402878455
946,1,4,51.17942157712295
946,2,29,46.056036093131254
946,3,19,40.81867207499708
946,4,52,49.24839185358001
946,2,3,47.33664838613556
946,1,6,44.65869259743957
946,4,6,65.36937834669958
946,2,46,61.81580319803414
946,4,29,32.28107445055478
947,4,51,36.408658310716746
947,2,52,65.8401614179432
947,4,43,55.559237060852645
947,4,40,36.48501679673886
947,2,41,54.01074895826263
947,1,27,47.71412578726409
947,2,39,43.947013721042175
948,4,11,50.67449696323234
948,3,44,25.61919479600062
948,1,44,57.88595626113041
949,3,17,48.91563800547877
949,3,26,60.683831087685775
949,1,14,41.604729226505924
949,4,31,38.203974121079746
949,3,35,56.29864043499478
949,2,8,62.20553494581948
949,1,37,51.759572505144696
949,1,54,51.94152178687192
950,3,48,50.0763674557506
950,4,34,57.77525098869954
950,1,6,47.034713948465566
950,2,43,48.41583232884933
950,3,14,45.63093871495955
951,3,12,53.26563431871676
951,4,44,46.875958348296855
952,1,14,49.226103966579124
952,2,43,50.197828762051124
952,1,30,49.91043125399014
952,3,6,51.27970925594647
952,4,5,53.128545854455815
952,4,13,39.448634189468486
952,3,38,58.724165997437055
953,1,24,52.450951015677035
953,3,22,62.354475953263886
954,3,33,43.468524951901905
954,4,44,55.30480774681268
954,2,9,52.909631127457224
954,3,7,51.57300643744389
954,1,15,47.95323737911516
955,1,15,62.38134770177841
955,3,49,43.7088366114977
955,3,28,60.95330141341932
955,3,31,69.88250127123507
956,2,28,39.45197145725558
956,2,26,52.033676502110474
956,2,25,55.1199055939927
957,3,18,30.045908273844233
957,1,16,58.688295688654875
957,3,16,41.290818853614105
957,3,42,48.37557400118261
957,3,18,44.311800475662466
957,4,26,41.33814933653056
958,3,4,57.776424661133674
958,2,43,70.03879855269824
959,3,25,34.308736133180474
959,4,11,52.84497727550214
959,1,31,52.59693113776897
959,2,40,44.114262747878804
959,2,52,41.61063353733921
959,1,48,48.815203815614645
960,2,6,70.35764591901768
960,1,32,40.09768286548881
960,2,32,30.365483065113335
960,2,15,56.30056816818218
960,3,24,45.00757759427711
960,4,35,60.60502428676571
960,4,27,46.60642885641302
961,4,39,42.25964481014866
961,4,3,50.52119883639298
961,4,11,68.77126607752399
961,4,31,51.437099363935786
961,4,39,38.64854309565806
962,4,4,53.72947609475237
963,1,30,63.604242920260354
963,2,17,41.59536552079481
963,3,50,47.468960814007715
963,1,48,56.99752594998406
963,4,19,73.76153363047351
964,4,15,60.12083554712289
964,2,23,31.960807358987953
965,2,47,50.095999274364594
965,4,24,49.858920750893624
965,3,6,25.759408969501916
965,1,40,58.83222188954282
965,3,45,50.452410983526455
965,2,50,31.153471656651238
965,2,45,63.328629397490545
966,1,49,23.72795027185836
966,1,48,67.12145602199524
966,4,5,66.64659771035245
966,2,40,39.54103185257729
966,2,45,21.38339136352102
966,3,19,36.623672238902856
966,1,26,47.328527237461344
967,2,21,42.03871961430836
967,4,7,53.887874611812464
967,3,44,47.95887096762841
967,3,10,46.17286593562858
967,2,35,26.611157814901123
967,1,46,41.40768294558795
967,4,39,44.52815575805958
968,2,29,45.41859483556429
968,4,43,51.927694856941585
968,3,47,29.68904048851785
968,2,50,48.02477678757576
968,2,16,48.27947974169863
968,2,30,55.28281073951594
968,3,55,63.346364685930254
969,1,51,58.43961586051505
969,4,48,63.3271954927167
969,3,35,54.02493028186251
969,2,18,50.88039667345416
969,2,10,48.74613294809066
969,3,51,51.719927218006504
969,4,32,63.79122748097514
970,3,33,47.44831508246006
970,1,55,40.59715521401522
970,1,17,54.37856155396611
970,2,33,35.290261073798874
970,3,41,37.82052147719958
970,3,3,44.232867330069105
971,4,13,40.96081762837155
971,3,14,50.480010334076944
971,2,30,63.016179817676566
971,1,26,50.55904865824159
972,4,24,51.06538806662552
972,2,47,43.62280372082541
972,1,17,44.237044829832726
972,4,49,40.11352353047845
972,3,46,65.17536299138249
972,2,48,49.58108927257411
972,1,9,52.541905686768
973,1,15,40.656624567199145
973,2,3,46.03415639452544
973,2,24,74.07598106417578
973,4,45,52.676279323074745
973,1,28,22.95752208857339
973,2,36,45.244448204041774
973,1,45,61.45825820021122
974,2,8,48.09440516202367
974,3,31,59.96044630650387
974,3,13,50.81976118006538
974,4,27,43.51773411962062
974,1,47,38.848761125201975
974,1,34,44.85358321854909
975,3,5,43.559470061821216
975,2,54,50.93335955359179
975,2,30,50.903278026257944
975,2,36,50.51444799042004
975,2,36,46.636231843158946
975,3,21,59.9267639624807
976,1,31,54.137617643839135
976,2,29,47.57648938985364
976,2,31,46.487942735868856
976,3,14,43.92686371065413
976,4,25,52.741574685908795
977,3,5,56.66333699089911
978,4,42,38.442107682481264
978,1,39,51.27966332488709
978,2,26,58.2577538172105
978,3,28,48.4513731060313
978,2,23,36.33165209010912
978,1,26,40.9294976577971
979,1,38,48.23549904145187
979,2,25,44.32178566821603
979,4,7,53.91192515606059
979,3,2,25.620304410685133
979,3,3,39.83227700502418
979,3,41,39.12616954738964
980,2,6,39.53275742854294
980,2,23,48.2210460073785
980,2,9,49.18349818544513
981,3,10,56.83148163021186
981,4,30,47.31627938343732
981,4,54,43.52561815915951
981,3,36,52.34480656439355
981,2,28,48.72421683430762
981,4,50,41.24877059277846
982,1,5,26.030753287637047
982,3,50,49.26020265923993
982,3,18,21.222330184522367
982,4,6,33.973310874633654
982,4,49,64.53709100880697
983,1,4,60.19023635439478
983,3,4,53.707782427727466
983,2,29,50.82785276601425
983,4,3,69.68040612384354
984,2,2,62.26056002459625
984,1,9,43.884902734661495
984,4,27,58.450130183480795
984,2,54,44.969653121897295
984,4,38,49.1988166286516
984,1,48,49.822844278430054
984,1,55,51.74072760896951
984,4,2,49.348505437219465
985,1,52,48.5315866861457
985,4,14,54.39196273546344
985,2,45,43.588972550808855
986,1,38,27.043994995627024
986,3,18,57.81306252492593
986,1,43,40.75370780401945
986,2,20,39.87697248102589
987,3,17,42.884993400114595
987,3,17,41.43705023424816
987,1,15,64.07945358277831
987,4,22,55.464006897688634
987,2,17,50.864423890899715
987,2,50,45.81713951149742
987,1,27,47.056277770407405
987,1,6,47.598248940882755
987,1,41,40.2938145857352
988,2,49,32.93783026823729
988,4,18,64.22981887088395
988,4,24,39.71934873997437
988,3,10,64.42942045608882
988,2,15,58.317116059997005
988,2,28,48.560114422162435
988,4,39,41.512424795629364
988,2,18,45.99095616867645
989,3,7,50.2160826794773
989,3,22,53.730802287000934
989,1,2,44.76894634164307
989,4,35,57.27867433471498
990,3,26,24.15881388377457
990,3,37,40.2950843096293
990,3,16,53.07968655453177
990,4,45,70.1795077439657
990,4,45,41.74074437570518
991,4,44,43.423182526434665
991,2,39,41.70483111132057
991,3,40,58.535847532780465
991,2,44,56.54514773647591
992,3,3,45.53304112293965
992,2,9,40.20023223557956
992,1,24,34.84540933682923
993,3,3,51.83916820128441
993,1,19,50.49276217973059
993,3,41,39.21848461490711
993,1,34,61.58574112289323
994,3,27,45.84034877279392
994,2,25,52.08352286470173
994,3,40,45.68114189827633
994,4,7,55.5264006646801
994,3,27,43.60226044015251
994,2,27,66.0289939136828
994,1,16,67.30267725077684
994,1,13,62.027702173335086
995,3,44,42.6854511725316
995,2,48,39.63036655642378
995,2,55,52.529470830068675
996,2,42,45.36536346617002
996,4,45,27.170003141999498
997,3,27,26.13363275339794
997,2,20,49.48383432726274
997,2,53,56.33108550116533
997,3,3,29.83070208823255
998,3,45,46.374259908274524
998,4,36,57.46090597121308
998,1,48,43.240879188680886
998,1,35,62.50494813021196
998,3,37,56.018961027612214
998,4,32,60.68472531158794
998,4,30,41.455730874168175
998,2,14,61.73933068951536
998,1,52,72.39522165203095
998,3,39,46.258508874405344
999,4,23,40.86035836502474
999,3,9,55.30328161988027
999,2,17,48.48781078086289
999,3,15,42.38503517787779
999,4,7,35.840321263808036
999,1,21,50.194379034330524
1000,1,22,26.35919933123068
1000,1,37,50.137967685245435
1000,1,43,60.65984518261121
1000,3,9,40.571291347075
1000,3,6,54.80794690022837
1000,2,39,52.184289447740575
1000,1,25,51.71951702865229
1001,4,34,53.56115533766781
1001,4,28,51.509789308694245
1001,2,17,69.43913021000492
1001,3,54,68.26233262825018
1001,2,43,59.17401233725204
1001,2,26,65.18562855795328
1002,3,22,45.53972318902085
1002,1,45,65.98560256787846
1002,3,23,38.68716121038684
1002,1,54,52.42623154844746
1002,2,4,56.03007249465447
1002,4,21,49.2525958767669
1002,2,53,67.41939577693623
1002,1,21,63.2436952592669
1003,4,1,48.43018486287009
1003,4,51,35.09833927194481
1003,3,40,58.55477131444612
1003,3,23,46.253670799869795
1003,4,39,62.674038027612866
1004,4,7,57.21348020353633
1004,2,24,43.301305974734994
1004,4,55,47.24550586864141
1004,3,24,71.57275425686187
1004,4,45,62.35645616029194
1005,3,5,42.44863091859377
1005,1,26,43.53268949719583
1005,4,9,49.057817366742086
1005,4,13,50.604182853241866
1005,1,55,38.95486190998747
1005,3,21,71.62803727475458
1005,2,6,54.761653327518765
1005,3,15,50.75340524053276
1005,3,23,55.0054231481235
1006,3,6,56.03647494836106
1006,4,7,41.20617648054481
1006,4,36,41.50806064910444
1006,3,46,46.210667456347025
1007,1,23,40.86488861763877
1007,4,16,49.759456376843175
1007,4,16,59.90488613507214
1007,4,50,63.95071981999946
1007,1,22,53.0074180959777
1007,3,19,51.1049277175346
1008,1,10,45.402782665990635
1008,3,49,68.13040090106638
1008,1,49,54.40647178703783
1009,1,30,48.92505973934941
1009,2,17,38.679008754796484
1010,1,4,61.11391293990567
1010,3,46,40.9445630094892
1010,3,42,31.755450293530018
1011,1,35,48.65327323880739
1012,2,4,48.03809303559089
1012,3,6,51.89467128977182
1012,1,35,61.88262403438643
1012,4,37,24.183467424312376
1013,1,45,46.28076587940991
1013,2,2,57.615836843189584
1013,1,6,52.94856474192373
1013,1,8,28.09726964156196
1013,4,34,46.25097056185003
1013,4,11,41.3765954090797
1013,2,43,47.16554391862871
1013,3,34,50.666898209541515
1014,3,5,67.83437130983081
1014,2,52,38.888492857504204
1014,3,14,54.94898074506281
1015,2,53,53.76399533576587
1015,2,7,47.57084437593721
1015,1,42,32.17239028581514
1015,4,52,39.896437169620654
1015,4,5,33.71212169976812
1015,3,28,62.08534795287019
1016,1,8,58.1363108193721
1016,4,3,43.89212856117022
1017,3,53,38.8936573542008
1017,3,45,52.45403621842772
1017,4,33,28.321593403664743
1018,1,32,63.5104843345524
1018,3,48,55.39093439197759
1018,1,40,37.72107476939567
1018,2,39,56.83252678509409
1018,2,37,36.35979435125115
1018,3,37,51.70138334325573
1018,3,50,61.965076016242335
1018,2,20,49.73648973945429
1019,2,41,57.01288849042281
1019,4,49,40.58776972166687
1019,2,35,36.33338233862803
1019,4,31,42.25301091960265
1020,1,45,56.6149375896243
1020,4,33,39.66557138958768
1020,3,19,58.53530985873725
1020,2,2,47.63151180339949
1020,4,19,42.16673765111577
1021,3,40,35.78209663199272
1021,2,21,52.774849258165894
1022,3,32,43.695101811978894
1022,4,14,39.27006917929708
1022,4,25,60.84579503605984
1022,4,51,41.61363040866556
1022,1,30,46.39362682248599
1023,1,5,55.746710756818885
1023,1,54,47.49332790284214
1023,3,15,54.67789283882841
1023,3,17,51.01631136980351
1024,4,21,50.05757385354648
1024,3,47,51.57736004257006
1024,4,51,48.311918695075555
1025,1,4,41.924893291791854
1025,1,18,54.84749716853486
1025,2,50,49.5491160643341
1026,1,55,63.231785214519675
1026,2,26,50.42178742952396
1026,2,9,49.17557198822741
1026,1,6,62.46606597990373
1026,1,46,35.58279220195226
1026,1,20,33.986926498273874
1026,2,34,55.32911164542883
1027,1,49,46.385051055428264
1027,3,34,49.774210661542014
1027,2,30,40.68961957450773
1027,3,36,33.23302230564845
1027,1,40,68.31381295584694
1027,4,29,60.866260719445314
1027,4,31,55.81478707247905
1028,1,1,54.04529437219683
1028,4,8,57.12789892429673
1028,1,51,53.40038320579387
1028,1,52,47.1406700735079
1028,1,43,46.00794883602666
1028,3,15,57.44307997436023
1029,2,3,58.96155926411452
1029,2,18,42.8365252839626
1029,4,40,50.95427470708449
1029,1,7,54.70267774435756
1030,4,19,48.693920333830874
1030,3,8,42.63303755252146
1030,1,2,60.75627459311808
1030,3,12,58.10539402698986
1030,2,55,34.6241704048654
1030,3,12,40.14684286242969
1031,4,2,40.11549186407204
1031,3,36,57.32837092250327
1031,2,42,68.56993310243865
1032,1,18,43.78434356541184
1032,4,47,44.224155345331226
1032,2,42,50.92294874736001
1033,3,44,47.00702916648009
1033,4,40,46.612410892330615
1033,1,24,39.84826410130235
1033,1,25,48.44114326270586
1033,1,20,51.91660840501994
1033,2,30,52.53769086357753
1034,2,49,59.107345708263345
1034,1,19,44.69458600380973
1034,3,37,62.228088233023655
1034,4,37,58.34232932987076
1034,1,38,47.24682164331839
1034,4,41,39.24450210195443
1034,1,50,47.73864908912675
1035,3,10,34.670929625653145
1035,2,16,82.91028762498985
1035,1,50,66.5992845949439
1035,3,9,51.12981815251615
1036,3,13,43.45538541446571
1036,4,11,61.249459880282615
1036,4,26,45.51982718801493
1036,1,54,55.3597442237005
1036,2,55,40.14040658686531
1036,2,41,54.17870135587399
1036,3,31,63.69200913097901
1036,1,42,52.798032005248416
1036,1,16,33.48776277379647
1037,4,9,54.48157563792619
1037,4,6,58.14834519228922
1037,3,1,40.97656611505272
1037,3,38,57.36090425902363
1037,1,23,51.84647096672238
1038,1,24,49.22938273048514
1038,4,27,40.09272098750006
1038,4,47,51.71407633131258
1038,4,22,57.84294368382397
1039,1,10,49.6774851158381
1039,1,7,57.31891993873407
1039,2,53,37.14438533236607
1039,3,40,38.18534995888756
1039,3,36,49.12883286384293
1039,1,31,39.00692173026547
1039,4,36,37.36008513444179
1039,2,45,40.47256291982639
1040,3,1,39.13929298128739
1041,2,45,57.67629854499254
1041,3,35,40.67192174109906
1041,3,6,52.805997244313474
1041,2,15,47.652757870164194
1041,2,12,48.64699189012299
1042,3,49,51.13190394206029
1042,1,49,49.860285145842134
1043,1,30,46.413928372167675
1043,4,39,56.902409624512266
1043,3,29,33.794241909125034
1044,1,48,48.38278160450298
1044,2,49,29.48555069836398
1044,2,36,59.175124275833454
1044,3,18,37.55592237463995
1045,2,51,57.71092688752863
1045,1,27,48.178952170058615
1045,4,22,37.681132048520475
1045,4,34,30.23933541909107
1045,2,53,49.61975249737298
1046,1,18,60.1968918574608
1046,3,20,28.447194118977297
1046,2,35,56.14788136856902
1046,3,23,32.62912360246235
1046,3,5,42.0111248989963
1047,1,24,54.052265885660894
1047,3,41,57.77137216584533
1047,1,2,41.25502886677945
1048,4,8,55.284994107910315
1049,2,44,60.21651270638259
1049,1,35,45.14956778609154
1049,3,51,37.15312888579804
1049,4,34,60.85347365315943
1049,3,43,45.16961012495232
1049,3,36,63.31652575094043
1049,1,36,66.07051360025272
1049,2,50,70.19873088049707
1049,1,16,43.576050494253636
1050,3,29,68.14094577925871
1050,2,6,33.57285971408584
1050,2,27,28.311350963252128
1050,3,46,52.45908688086539
1050,1,28,58.97770660836824
1050,2,35,23.44430565369942
1050,3,5,61.658589648388286
1050,4,33,52.96486492623589
1050,4,45,59.97049783424966
1051,1,43,42.693930364266905
1051,1,1,45.76756824264886
1051,2,25,35.842632710922956
1051,3,9,70.04356741775882
1052,2,36,37.123558516687595
1052,1,31,52.287983880433536
1052,3,28,57.83779068720745
1053,4,40,38.78840491720698
1053,4,49,39.932969170392774
1053,1,4,49.86642959168156
1053,1,44,42.34608231054556
1054,4,27,52.32180543012159
1054,1,11,51.575151743425714
1054,4,46,38.91155504924522
1055,3,46,44.90435439628015
1055,4,5,46.416696549292524
1055,3,33,62.57696872342479
1055,3,26,46.58301588887526
1055,3,5,46.44280553873728
1056,3,11,63.75710502744895
1056,1,34,61.531207210200506
1056,2,12,56.93793391328358
1056,1,51,37.76253648539862
1056,1,10,45.204211349534326
1056,3,19,58.05904137854949
1056,4,31,60.597426943178704
1057,2,30,60.177444514953294
1057,2,47,47.707472731031146
1058,4,39,36.05025173776572
1058,1,29,36.51443672106274
1058,4,18,28.428179195061993
1059,1,35,52.33871854219976
1059,2,43,53.89569792616286
1059,3,25,73.09160357860702
1059,4,45,58.87426038915932
1060,1,49,36.741940392597144
1060,3,20,64.90066950104786
1060,3,35,49.46252603320527
1060,3,21,49.22635142376117
1060,3,31,67.26328530106917
1061,2,43,36.78791452258112
1061,1,39,42.58307278084305
1061,4,49,56.29845515405805
1062,2,28,34.75896843968729
1062,2,33,38.79923564925646
1062,4,13,45.0794708053215
1062,4,2,72.20085117709078
1062,1,54,46.88816658359637
1063,1,2,69.75901214240797
1063,3,10,29.928983873383604
1063,2,8,42.15070113982563
1063,1,33,33.5738490637431
1063,3,55,41.36421502660912
1063,4,35,65.65534297448654
1064,3,34,50.253591271553866
1064,3,52,48.74009747405106
1064,3,35,54.681455911198164
1064,4,35,72.08780738894791
1064,2,46,49.78024045251394
1064,1,23,52.18174285560169
1064,3,32,45.37590679736351
1065,3,17,41.34511390503951
1065,3,21,53.743362557324886
1065,4,35,55.05603691322449
1065,2,20,57.13923944184975
1065,1,31,51.02513668685913
1065,3,40,55.45471584277665
1065,3,6,31.85435938851063
1067,2,38,48.67265704371435
1067,1,10,54.76369515151266
1067,2,31,40.400292994387
1067,1,21,42.88233795107231
1067,4,48,52.530444348707526
1067,2,11,53.41732978920532
1068,3,7,43.80717399538234
1069,2,21,59.50125777543311
1069,1,16,51.34899635431298
1069,2,33,52.18669886976144
1069,3,25,39.42808771844046
1069,2,2,45.05824800623446
1070,4,47,68.79169754553719
1070,4,18,44.00815653863532
1070,1,35,48.5912352775764
1070,1,50,32.68917711391384
1071,4,16,54.18136132126806
1071,2,25,78.15680922772339
1071,2,15,58.09844477210202
1071,4,18,72.59493767922616
1071,1,3,53.953298365832076
1072,1,36,46.973543291654984
1072,4,29,50.396276659468846
1072,4,48,45.181789707829736
1072,1,15,55.9140527218995
1072,4,19,53.245887653275325
1073,2,45,48.82289605071489
1073,1,30,44.15982456158103
1073,2,33,54.203519356961515
1073,1,2,35.23598531004431
1073,3,26,50.70941834588815
1073,2,36,61.73566140746726
1074,4,10,60.70862708341752
1074,1,13,47.576520930916374
1074,3,28,65.88877281247079
1074,1,24,29.99776924553689
1075,2,44,41.82211450358352
1075,3,25,54.96954454068045
1075,3,13,55.78791899586101
1076,3,8,61.818537005214665
1076,2,7,57.78636330309407
1076,2,22,50.83989023243304
1076,3,43,31.909001005685493
1076,3,53,49.7596049243026
1077,4,47,88.11300646439486
1077,3,38,51.1158607365602
1077,3,40,62.32300003884531
1077,3,13,50.78005572064872
1077,1,43,54.84954750417197
1078,3,13,54.28719343868747
1078,2,22,51.54004516488916
1078,2,3,49.57923188366875
1078,1,17,45.04040880679171
1079,4,5,46.92276577180237
1079,4,29,47.267223691283085
1079,4,2,52.742221969862584
1079,4,12,54.4560006341046
1079,1,4,30.175019537841564
1079,2,29,38.47687448396024
1079,2,26,43.201305219494905
1080,3,52,47.914660601930336
1080,3,37,50.78083587754551
1080,2,39,38.77161334553948
1081,2,9,57.59590389495216
1081,1,20,57.33452543728657
1081,2,41,35.00246165119246
1081,1,38,65.66632805195704
1082,3,32,49.178955122841124
1082,4,29,50.02553029116007
1082,1,28,67.74045551569915
1082,3,30,43.40581908593613
1082,1,39,57.29221314205952
1082,2,21,47.71795058722004
1083,2,17,67.33998741578631
1083,3,42,44.60692188533986
1083,3,12,57.2553808637226
1083,2,48,71.58780242713502
1083,4,17,31.11005555334447
1084,3,2,48.52686077850632
1084,4,18,35.2866794306334
1084,2,27,64.32102392954457
1084,2,51,48.56703112185768
1085,2,14,54.28348749012405
1085,4,11,62.969208670167674
1085,4,1,46.46023240867232
1086,3,17,49.01264182025358
1086,1,36,39.63230558564902
1086,1,24,58.96616769406222
1086,2,8,55.2058986063265
1087,2,47,42.64212114555707
1087,1,25,57.24270502090477
1087,2,20,37.23689046382744
1087,3,24,60.36114710329631
