Postal Code,Date,Sentiment,Year
80016,12/16/2023,Negative,2023
80014,12/16/2023,Positive,2023
80234,12/16/2023,Positive,2023
80221,12/16/2023,Positive,2023
80234,12/16/2023,Neutral,2023
80002,12/16/2023,Neutral,2023
80238,12/16/2023,Negative,2023
80002,12/16/2023,Positive,2023
80238,12/16/2023,Neutral,2023
80238,12/16/2023,Negative,2023
80016,12/16/2023,Positive,2023
80234,12/16/2023,Neutral,2023
80120,12/16/2023,Positive,2023
80234,12/16/2023,Positive,2023
80221,12/16/2023,Positive,2023
80204,12/16/2023,Neutral,2023
80221,12/16/2023,Positive,2023
80120,12/16/2023,Negative,2023
80211,12/16/2023,Positive,2023
80014,12/16/2023,Positive,2023
80221,12/16/2023,Positive,2023
80204,12/16/2023,Neutral,2023
80238,12/16/2023,Positive,2023
80204,12/16/2023,Positive,2023
80002,12/16/2023,Positive,2023
80219,12/16/2023,Neutral,2023
80002,12/16/2023,Negative,2023
80238,12/16/2023,Neutral,2023
80014,12/16/2023,Positive,2023
80238,12/16/2023,Positive,2023
80120,12/16/2023,Positive,2023
80014,12/16/2023,Positive,2023
80014,12/16/2023,Positive,2023
80204,12/16/2023,Neutral,2023
80204,12/16/2023,Positive,2023
80234,12/16/2023,Neutral,2023
80204,12/16/2023,Negative,2023
80238,12/16/2023,Positive,2023
80016,12/16/2023,Positive,2023
80204,12/16/2023,Positive,2023
80211,12/15/2023,Neutral,2023
80120,12/15/2023,Negative,2023
80219,12/15/2023,Positive,2023
80014,12/15/2023,Positive,2023
80204,12/15/2023,Positive,2023
80014,12/15/2023,Neutral,2023
80211,12/15/2023,Positive,2023
80120,12/15/2023,Positive,2023
80219,12/15/2023,Positive,2023
80219,12/15/2023,Neutral,2023
80221,12/15/2023,Positive,2023
80016,12/15/2023,Positive,2023
80002,12/15/2023,Positive,2023
80221,12/15/2023,Neutral,2023
80211,12/15/2023,Positive,2023
80234,12/15/2023,Neutral,2023
80120,12/15/2023,Positive,2023
80238,12/15/2023,Positive,2023
80002,12/15/2023,Positive,2023
80016,12/15/2023,Positive,2023
80204,12/15/2023,Neutral,2023
80120,12/15/2023,Neutral,2023
80002,12/15/2023,Positive,2023
80238,12/15/2023,Positive,2023
80002,12/15/2023,Positive,2023
80221,12/15/2023,Neutral,2023
80221,12/15/2023,Positive,2023
80219,12/15/2023,Positive,2023
80221,12/15/2023,Positive,2023
80211,12/15/2023,Positive,2023
80014,12/15/2023,Negative,2023
80234,12/15/2023,Neutral,2023
80014,12/15/2023,Negative,2023
80221,12/15/2023,Negative,2023
80014,12/15/2023,Positive,2023
80221,12/15/2023,Neutral,2023
80204,12/15/2023,Neutral,2023
80002,12/15/2023,Neutral,2023
80219,12/15/2023,Neutral,2023
80219,12/15/2023,Positive,2023
80234,12/15/2023,Positive,2023
80219,12/15/2023,Positive,2023
80219,12/15/2023,Positive,2023
80211,12/15/2023,Positive,2023
80002,12/15/2023,Positive,2023
80238,12/15/2023,Neutral,2023
80211,12/15/2023,Positive,2023
80234,12/15/2023,Positive,2023
80204,12/15/2023,Positive,2023
80204,12/15/2023,Negative,2023
80002,12/15/2023,Positive,2023
80238,12/14/2023,Positive,2023
80002,12/14/2023,Negative,2023
80219,12/14/2023,Negative,2023
80211,12/14/2023,Positive,2023
80211,12/14/2023,Positive,2023
80238,12/14/2023,Positive,2023
80204,12/14/2023,Positive,2023
80221,12/14/2023,Negative,2023
80120,12/14/2023,Positive,2023
80221,12/14/2023,Negative,2023
80219,12/14/2023,Positive,2023
80002,12/14/2023,Positive,2023
80016,12/14/2023,Positive,2023
80002,12/14/2023,Positive,2023
80238,12/14/2023,Positive,2023
80211,12/14/2023,Positive,2023
80221,12/14/2023,Positive,2023
80204,12/14/2023,Positive,2023
80120,12/14/2023,Neutral,2023
80221,12/14/2023,Positive,2023
80204,12/14/2023,Positive,2023
80221,12/14/2023,Positive,2023
80002,12/14/2023,Positive,2023
80238,12/14/2023,Positive,2023
80238,12/14/2023,Negative,2023
80016,12/14/2023,Positive,2023
80204,12/14/2023,Positive,2023
80219,12/14/2023,Negative,2023
80234,12/14/2023,Positive,2023
80002,12/14/2023,Positive,2023
80016,12/14/2023,Positive,2023
80002,12/14/2023,Negative,2023
80238,12/14/2023,Positive,2023
80204,12/14/2023,Positive,2023
80016,12/14/2023,Negative,2023
80238,12/14/2023,Negative,2023
80219,12/14/2023,Positive,2023
80002,12/14/2023,Negative,2023
80016,12/14/2023,Positive,2023
80204,12/14/2023,Positive,2023
80221,12/14/2023,Neutral,2023
80221,12/14/2023,Positive,2023
80016,12/14/2023,Neutral,2023
80238,12/14/2023,Negative,2023
80014,12/14/2023,Negative,2023
80002,12/14/2023,Positive,2023
80211,12/14/2023,Negative,2023
80120,12/14/2023,Positive,2023
80234,12/14/2023,Negative,2023
80234,12/14/2023,Positive,2023
80120,12/14/2023,Positive,2023
80219,12/14/2023,Positive,2023
80219,12/14/2023,Positive,2023
80238,12/14/2023,Positive,2023
80221,12/14/2023,Positive,2023
80221,12/14/2023,Negative,2023
80221,12/14/2023,Positive,2023
80014,12/14/2023,Negative,2023
80204,12/14/2023,Negative,2023
80211,12/14/2023,Negative,2023
80211,12/14/2023,Negative,2023
80238,12/14/2023,Positive,2023
80204,12/14/2023,Positive,2023
80014,12/14/2023,Negative,2023
80204,12/14/2023,Positive,2023
80221,12/14/2023,Positive,2023
80002,12/14/2023,Neutral,2023
80002,12/14/2023,Negative,2023
80238,12/13/2023,Negative,2023
80204,12/13/2023,Positive,2023
80204,12/13/2023,Positive,2023
80002,12/13/2023,Positive,2023
80221,12/13/2023,Neutral,2023
80204,12/13/2023,Neutral,2023
80221,12/13/2023,Positive,2023
80211,12/13/2023,Negative,2023
80016,12/13/2023,Neutral,2023
80204,12/13/2023,Positive,2023
80204,12/13/2023,Neutral,2023
80221,12/13/2023,Neutral,2023
80211,12/13/2023,Neutral,2023
80238,12/13/2023,Positive,2023
80238,12/13/2023,Negative,2023
80221,12/13/2023,Neutral,2023
80238,12/13/2023,Positive,2023
80016,12/13/2023,Negative,2023
80016,12/13/2023,Positive,2023
80016,12/13/2023,Positive,2023
80211,12/13/2023,Negative,2023
80014,12/13/2023,Positive,2023
80234,12/13/2023,Positive,2023
80211,12/13/2023,Positive,2023
80016,12/13/2023,Neutral,2023
80016,12/13/2023,Neutral,2023
80221,12/13/2023,Neutral,2023
80014,12/13/2023,Positive,2023
80016,12/13/2023,Positive,2023
80238,12/13/2023,Negative,2023
80219,12/13/2023,Negative,2023
80219,12/13/2023,Negative,2023
80219,12/13/2023,Neutral,2023
80219,12/13/2023,Positive,2023
80016,12/13/2023,Positive,2023
80002,12/13/2023,Positive,2023
80014,12/13/2023,Positive,2023
80211,12/13/2023,Neutral,2023
80238,12/13/2023,Positive,2023
80204,12/13/2023,Positive,2023
80002,12/13/2023,Positive,2023
80221,12/13/2023,Positive,2023
80204,12/13/2023,Positive,2023
80219,12/13/2023,Positive,2023
80238,12/13/2023,Positive,2023
80204,12/13/2023,Positive,2023
80120,12/12/2023,Positive,2023
80238,12/12/2023,Neutral,2023
80211,12/12/2023,Positive,2023
80016,12/12/2023,Neutral,2023
80120,12/12/2023,Positive,2023
80211,12/12/2023,Positive,2023
80204,12/12/2023,Positive,2023
80211,12/12/2023,Positive,2023
80238,12/12/2023,Negative,2023
80219,12/12/2023,Positive,2023
80211,12/12/2023,Positive,2023
80221,12/12/2023,Positive,2023
80211,12/12/2023,Positive,2023
80014,12/12/2023,Positive,2023
80221,12/12/2023,Negative,2023
80221,12/12/2023,Positive,2023
80002,12/12/2023,Neutral,2023
80221,12/12/2023,Negative,2023
80016,12/12/2023,Positive,2023
80002,12/12/2023,Neutral,2023
80014,12/12/2023,Positive,2023
80016,12/12/2023,Neutral,2023
80204,12/12/2023,Positive,2023
80238,12/12/2023,Positive,2023
80016,12/12/2023,Negative,2023
80219,12/12/2023,Positive,2023
80238,12/12/2023,Positive,2023
80014,12/12/2023,Negative,2023
80211,12/12/2023,Positive,2023
80016,12/12/2023,Positive,2023
80234,12/12/2023,Positive,2023
80204,12/12/2023,Positive,2023
80014,12/12/2023,Neutral,2023
80238,12/12/2023,Positive,2023
80238,12/12/2023,Negative,2023
80016,12/12/2023,Positive,2023
80016,12/12/2023,Negative,2023
80014,12/12/2023,Neutral,2023
80211,12/12/2023,Negative,2023
80120,12/12/2023,Neutral,2023
80014,12/12/2023,Positive,2023
80234,12/12/2023,Positive,2023
80234,12/12/2023,Neutral,2023
80238,12/12/2023,Neutral,2023
80238,12/12/2023,Positive,2023
80014,12/12/2023,Positive,2023
80016,12/12/2023,Positive,2023
80234,12/12/2023,Positive,2023
80002,12/12/2023,Neutral,2023
80221,12/12/2023,Positive,2023
80238,12/12/2023,Positive,2023
80014,12/12/2023,Positive,2023
80002,12/12/2023,Positive,2023
80014,12/11/2023,Positive,2023
80238,12/11/2023,Negative,2023
80219,12/11/2023,Negative,2023
80002,12/11/2023,Positive,2023
80234,12/11/2023,Positive,2023
80120,12/11/2023,Positive,2023
80238,12/11/2023,Positive,2023
80016,12/11/2023,Neutral,2023
80238,12/11/2023,Positive,2023
80234,12/11/2023,Positive,2023
80014,12/11/2023,Positive,2023
80211,12/11/2023,Neutral,2023
80221,12/11/2023,Neutral,2023
80219,12/11/2023,Positive,2023
80219,12/11/2023,Positive,2023
80002,12/11/2023,Neutral,2023
80014,12/11/2023,Positive,2023
80211,12/11/2023,Positive,2023
80002,12/11/2023,Negative,2023
80219,12/11/2023,Neutral,2023
80234,12/11/2023,Positive,2023
80238,12/11/2023,Neutral,2023
80211,12/11/2023,Neutral,2023
80238,12/11/2023,Neutral,2023
80014,12/11/2023,Negative,2023
80204,12/11/2023,Negative,2023
80120,12/11/2023,Negative,2023
80221,12/11/2023,Positive,2023
80016,12/11/2023,Positive,2023
80016,12/11/2023,Neutral,2023
80120,12/11/2023,Negative,2023
80221,12/11/2023,Neutral,2023
80234,12/11/2023,Positive,2023
80002,12/11/2023,Positive,2023
80120,12/11/2023,Positive,2023
80234,12/11/2023,Positive,2023
80238,12/11/2023,Negative,2023
80014,12/11/2023,Positive,2023
80234,12/11/2023,Positive,2023
80120,12/11/2023,Positive,2023
80016,12/11/2023,Negative,2023
80211,12/11/2023,Positive,2023
80221,12/11/2023,Positive,2023
80219,12/11/2023,Negative,2023
80234,12/11/2023,Positive,2023
80211,12/11/2023,Neutral,2023
80002,12/11/2023,Positive,2023
80238,12/11/2023,Positive,2023
80221,12/11/2023,Positive,2023
80120,12/11/2023,Neutral,2023
80238,12/11/2023,Positive,2023
80234,12/11/2023,Neutral,2023
80204,12/11/2023,Positive,2023
80211,12/11/2023,Negative,2023
80238,12/10/2023,Positive,2023
80221,12/10/2023,Negative,2023
80211,12/10/2023,Neutral,2023
80221,12/10/2023,Positive,2023
80234,12/10/2023,Positive,2023
80002,12/10/2023,Negative,2023
80238,12/10/2023,Negative,2023
80221,12/10/2023,Negative,2023
80120,12/10/2023,Positive,2023
80204,12/10/2023,Negative,2023
80002,12/10/2023,Positive,2023
80238,12/10/2023,Positive,2023
80221,12/10/2023,Negative,2023
80016,12/10/2023,Positive,2023
80204,12/10/2023,Positive,2023
80234,12/10/2023,Neutral,2023
80238,12/10/2023,Positive,2023
80120,12/10/2023,Neutral,2023
80234,12/10/2023,Positive,2023
80002,12/10/2023,Negative,2023
80211,12/10/2023,Neutral,2023
80014,12/10/2023,Positive,2023
80016,12/10/2023,Positive,2023
80014,12/10/2023,Positive,2023
80002,12/10/2023,Positive,2023
80221,12/10/2023,Positive,2023
80014,12/10/2023,Neutral,2023
80211,12/10/2023,Negative,2023
80014,12/10/2023,Negative,2023
80238,12/10/2023,Neutral,2023
80120,12/10/2023,Positive,2023
80016,12/10/2023,Positive,2023
80219,12/10/2023,Neutral,2023
80211,12/10/2023,Positive,2023
80238,12/10/2023,Negative,2023
80002,12/10/2023,Positive,2023
80002,12/10/2023,Neutral,2023
80219,12/10/2023,Neutral,2023
80204,12/10/2023,Neutral,2023
80016,12/10/2023,Neutral,2023
80221,12/10/2023,Positive,2023
80120,12/10/2023,Neutral,2023
80120,12/10/2023,Positive,2023
80238,12/10/2023,Neutral,2023
80234,12/10/2023,Neutral,2023
80211,12/10/2023,Positive,2023
80234,12/10/2023,Positive,2023
80234,12/9/2023,Positive,2023
80120,12/9/2023,Positive,2023
80221,12/9/2023,Positive,2023
80211,12/9/2023,Positive,2023
80234,12/9/2023,Neutral,2023
80238,12/9/2023,Positive,2023
80234,12/9/2023,Negative,2023
80234,12/9/2023,Neutral,2023
80211,12/9/2023,Positive,2023
80016,12/9/2023,Positive,2023
80219,12/9/2023,Positive,2023
80234,12/9/2023,Positive,2023
80204,12/9/2023,Neutral,2023
80120,12/9/2023,Neutral,2023
80234,12/9/2023,Neutral,2023
80002,12/9/2023,Positive,2023
80016,12/9/2023,Positive,2023
80014,12/9/2023,Neutral,2023
80221,12/9/2023,Positive,2023
80219,12/9/2023,Neutral,2023
80238,12/9/2023,Positive,2023
80002,12/9/2023,Positive,2023
80234,12/9/2023,Positive,2023
80219,12/9/2023,Positive,2023
80002,12/9/2023,Positive,2023
80221,12/9/2023,Neutral,2023
80016,12/9/2023,Positive,2023
80016,12/9/2023,Positive,2023
80234,12/9/2023,Positive,2023
80221,12/9/2023,Negative,2023
80234,12/9/2023,Neutral,2023
80014,12/9/2023,Positive,2023
80219,12/9/2023,Neutral,2023
80234,12/9/2023,Neutral,2023
80219,12/9/2023,Positive,2023
80211,12/9/2023,Positive,2023
80234,12/9/2023,Positive,2023
80238,12/9/2023,Positive,2023
80219,12/9/2023,Positive,2023
80204,12/9/2023,Positive,2023
80211,12/9/2023,Positive,2023
80002,12/9/2023,Negative,2023
80120,12/9/2023,Positive,2023
80238,12/9/2023,Neutral,2023
80211,12/9/2023,Positive,2023
80211,12/9/2023,Positive,2023
80211,12/9/2023,Negative,2023
80238,12/9/2023,Negative,2023
80204,12/9/2023,Positive,2023
80234,12/9/2023,Neutral,2023
80211,12/9/2023,Positive,2023
80204,12/9/2023,Neutral,2023
80014,12/9/2023,Positive,2023
80238,12/8/2023,Positive,2023
80211,12/8/2023,Positive,2023
80120,12/8/2023,Positive,2023
80016,12/8/2023,Positive,2023
80221,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80234,12/8/2023,Negative,2023
80221,12/8/2023,Positive,2023
80204,12/8/2023,Negative,2023
80219,12/8/2023,Negative,2023
80221,12/8/2023,Positive,2023
80238,12/8/2023,Positive,2023
80002,12/8/2023,Positive,2023
80238,12/8/2023,Positive,2023
80219,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80002,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80016,12/8/2023,Positive,2023
80221,12/8/2023,Positive,2023
80219,12/8/2023,Positive,2023
80234,12/8/2023,Positive,2023
80234,12/8/2023,Neutral,2023
80120,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80211,12/8/2023,Positive,2023
80219,12/8/2023,Positive,2023
80016,12/8/2023,Positive,2023
80016,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80120,12/8/2023,Positive,2023
80120,12/8/2023,Positive,2023
80014,12/8/2023,Negative,2023
80238,12/8/2023,Positive,2023
80211,12/8/2023,Neutral,2023
80016,12/8/2023,Positive,2023
80016,12/8/2023,Negative,2023
80221,12/8/2023,Positive,2023
80221,12/8/2023,Positive,2023
80219,12/8/2023,Negative,2023
80219,12/8/2023,Negative,2023
80002,12/8/2023,Positive,2023
80002,12/8/2023,Positive,2023
80016,12/8/2023,Positive,2023
80002,12/8/2023,Neutral,2023
80219,12/8/2023,Neutral,2023
80120,12/8/2023,Positive,2023
80219,12/8/2023,Negative,2023
80234,12/8/2023,Negative,2023
80002,12/8/2023,Positive,2023
80234,12/8/2023,Positive,2023
80204,12/8/2023,Negative,2023
80238,12/8/2023,Positive,2023
80014,12/8/2023,Positive,2023
80234,12/8/2023,Positive,2023
80234,12/8/2023,Positive,2023
80120,12/8/2023,Positive,2023
80002,12/8/2023,Positive,2023
80204,12/8/2023,Positive,2023
80221,12/7/2023,Positive,2023
80002,12/7/2023,Neutral,2023
80221,12/7/2023,Positive,2023
80221,12/7/2023,Neutral,2023
80238,12/7/2023,Negative,2023
80221,12/7/2023,Positive,2023
80014,12/7/2023,Positive,2023
80221,12/7/2023,Positive,2023
80014,12/7/2023,Positive,2023
80014,12/7/2023,Neutral,2023
80016,12/7/2023,Negative,2023
80219,12/7/2023,Positive,2023
80238,12/7/2023,Positive,2023
80014,12/7/2023,Negative,2023
80219,12/7/2023,Positive,2023
80219,12/7/2023,Positive,2023
80238,12/7/2023,Positive,2023
80211,12/7/2023,Neutral,2023
80014,12/7/2023,Neutral,2023
80016,12/7/2023,Positive,2023
80221,12/7/2023,Positive,2023
80221,12/7/2023,Neutral,2023
80238,12/7/2023,Positive,2023
80014,12/7/2023,Negative,2023
80221,12/7/2023,Positive,2023
80211,12/7/2023,Neutral,2023
80211,12/7/2023,Negative,2023
80016,12/7/2023,Positive,2023
80211,12/7/2023,Negative,2023
80219,12/7/2023,Positive,2023
80238,12/7/2023,Neutral,2023
80120,12/7/2023,Negative,2023
80221,12/7/2023,Neutral,2023
80238,12/7/2023,Positive,2023
80238,12/7/2023,Positive,2023
80014,12/7/2023,Negative,2023
80238,12/7/2023,Positive,2023
80211,12/7/2023,Positive,2023
80219,12/7/2023,Positive,2023
80204,12/7/2023,Positive,2023
80211,12/7/2023,Positive,2023
80211,12/7/2023,Negative,2023
80221,12/6/2023,Positive,2023
80016,12/6/2023,Positive,2023
80120,12/6/2023,Negative,2023
80211,12/6/2023,Positive,2023
80016,12/6/2023,Positive,2023
80204,12/6/2023,Positive,2023
80221,12/6/2023,Negative,2023
80014,12/6/2023,Positive,2023
80211,12/6/2023,Positive,2023
80219,12/6/2023,Neutral,2023
80238,12/6/2023,Positive,2023
80120,12/6/2023,Neutral,2023
80238,12/6/2023,Positive,2023
80204,12/6/2023,Positive,2023
80238,12/6/2023,Positive,2023
80211,12/6/2023,Positive,2023
80204,12/6/2023,Neutral,2023
80016,12/6/2023,Positive,2023
80120,12/6/2023,Neutral,2023
80211,12/6/2023,Neutral,2023
80120,12/6/2023,Positive,2023
80016,12/6/2023,Neutral,2023
80234,12/6/2023,Neutral,2023
80002,12/6/2023,Neutral,2023
80211,12/6/2023,Positive,2023
80219,12/6/2023,Positive,2023
80014,12/6/2023,Positive,2023
80002,12/6/2023,Negative,2023
80234,12/6/2023,Negative,2023
80234,12/6/2023,Positive,2023
80234,12/6/2023,Positive,2023
80014,12/6/2023,Positive,2023
80221,12/6/2023,Positive,2023
80238,12/6/2023,Negative,2023
80234,12/6/2023,Positive,2023
80120,12/6/2023,Negative,2023
80014,12/6/2023,Positive,2023
80120,12/6/2023,Positive,2023
80219,12/6/2023,Positive,2023
80204,12/6/2023,Positive,2023
80016,12/6/2023,Negative,2023
80221,12/6/2023,Negative,2023
80221,12/6/2023,Positive,2023
80221,12/6/2023,Positive,2023
80016,12/6/2023,Positive,2023
80014,12/6/2023,Positive,2023
80002,12/6/2023,Neutral,2023
80221,12/6/2023,Positive,2023
80014,12/6/2023,Positive,2023
80204,12/6/2023,Neutral,2023
80120,12/6/2023,Neutral,2023
80014,12/6/2023,Positive,2023
80120,12/6/2023,Neutral,2023
80211,12/6/2023,Positive,2023
80219,12/6/2023,Positive,2023
80211,12/6/2023,Negative,2023
80014,12/6/2023,Neutral,2023
80221,12/6/2023,Neutral,2023
80002,12/6/2023,Negative,2023
80219,12/5/2023,Positive,2023
80219,12/5/2023,Negative,2023
80234,12/5/2023,Positive,2023
80221,12/5/2023,Positive,2023
80221,12/5/2023,Positive,2023
80204,12/5/2023,Positive,2023
80234,12/5/2023,Positive,2023
80002,12/5/2023,Positive,2023
80120,12/5/2023,Neutral,2023
80221,12/5/2023,Positive,2023
80221,12/5/2023,Positive,2023
80016,12/5/2023,Neutral,2023
80204,12/5/2023,Positive,2023
80238,12/5/2023,Positive,2023
80204,12/5/2023,Positive,2023
80120,12/5/2023,Positive,2023
80238,12/5/2023,Negative,2023
80120,12/5/2023,Positive,2023
80002,12/5/2023,Positive,2023
80221,12/5/2023,Positive,2023
80204,12/5/2023,Neutral,2023
80221,12/5/2023,Negative,2023
80014,12/5/2023,Positive,2023
80211,12/5/2023,Neutral,2023
80204,12/5/2023,Positive,2023
80234,12/5/2023,Positive,2023
80211,12/5/2023,Positive,2023
80234,12/5/2023,Positive,2023
80221,12/5/2023,Positive,2023
80219,12/5/2023,Neutral,2023
80120,12/5/2023,Positive,2023
80016,12/5/2023,Neutral,2023
80211,12/5/2023,Positive,2023
80014,12/5/2023,Positive,2023
80016,12/5/2023,Positive,2023
80120,12/5/2023,Positive,2023
80014,12/5/2023,Neutral,2023
80219,12/5/2023,Negative,2023
